OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES96200606,Sample-Routine,Water,,2006-09-06,,,2006-09-06,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Nitrogen,Total,0.257,mg/l,,Final,,Actual,,,,,,,,,,,,,4500-N-C,APHA,4500 N C ~ Persufate Method for Total Nitrogen,,Aquatic Research INC.,2006-09-11,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES96200607,Sample-Routine,Water,,2006-09-06,,,2006-09-06,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Nitrogen,Total,0.257,mg/l,,Final,,Actual,,,,,,,,,,,,,4500-N-C,APHA,4500 N C ~ Persufate Method for Total Nitrogen,,Aquatic Research INC.,2006-09-11,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES92020061,Sample-Routine,Water,,2006-09-20,,,2006-09-20,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Nitrogen,Total,0.453,mg/l,,Final,,Actual,,,,,,,,,,,,,4500-N-C,APHA,4500 N C ~ Persufate Method for Total Nitrogen,,Aquatic Research INC.,2006-09-25,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES920200610,Sample-Routine,Water,,2006-09-20,,,2006-09-20,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Organic carbon,Total,4.22,mg/l,,Final,,Actual,,,,,,,,,,,,,415.2,USEPA,Low Level Total Organic Carbon in Water,,Aquatic Research INC.,2006-09-27,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES920200613,Sample-Routine,Water,,2006-09-20,,,2006-09-20,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Nitrogen,Total,0.453,mg/l,,Final,,Actual,,,,,,,,,,,,,4500-N-C,APHA,4500 N C ~ Persufate Method for Total Nitrogen,,Aquatic Research INC.,2006-09-25,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES920200614,Sample-Routine,Water,,2006-09-20,,,2006-09-20,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Nitrogen,Total,0.453,mg/l,,Final,,Actual,,,,,,,,,,,,,4500-N-C,APHA,4500 N C ~ Persufate Method for Total Nitrogen,,Aquatic Research INC.,2006-09-25,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES920200615,Sample-Routine,Water,,2006-09-20,,,2006-09-20,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Phosphorus,Total,0.051,mg/l,,Final,,Actual,,,,,,,,,,,,,365.1,USEPA,Phosphorus by Colorimetry,https://www.nemi.gov/methods/method_summary/4823/,Aquatic Research INC.,2006-10-02,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES104200619,Sample-Routine,Water,,2006-10-04,,,2006-10-04,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Nitrogen,Total,0.278,mg/l,,Final,,Actual,,,,,,,,,,,,,4500-N-C,APHA,4500 N C ~ Persufate Method for Total Nitrogen,,Aquatic Research INC.,2006-10-10,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES10420062,Sample-Routine,Water,,2006-10-04,,,2006-10-04,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Nitrogen,Total,0.278,mg/l,,Final,,Actual,,,,,,,,,,,,,4500-N-C,APHA,4500 N C ~ Persufate Method for Total Nitrogen,,Aquatic Research INC.,2006-10-10,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES104200620,Sample-Routine,Water,,2006-10-04,,,2006-10-04,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Nitrogen,Total,0.278,mg/l,,Final,,Actual,,,,,,,,,,,,,4500-N-C,APHA,4500 N C ~ Persufate Method for Total Nitrogen,,Aquatic Research INC.,2006-10-10,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES104200621,Sample-Routine,Water,,2006-10-04,,,2006-10-04,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Phosphorus,Total,0.058,mg/l,,Final,,Actual,,,,,,,,,,,,,365.1,USEPA,Phosphorus by Colorimetry,https://www.nemi.gov/methods/method_summary/4823/,Aquatic Research INC.,2006-10-11,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES53020074,Sample-Routine,Water,,2007-05-30,,,2007-05-30,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Organic carbon,Total,0.828,mg/l,,Final,,Actual,,,,,,,,,,,,,415.1,USEPA,Total Organic Carbon by Combustion,https://www.nemi.gov/methods/method_summary/5403/,Aquatic Research INC.,2007-06-05,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES626200722,Sample-Routine,Water,,2007-06-26,,,2007-06-26,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Organic carbon,Total,1.5,mg/l,,Final,,Actual,,,,,,,,,,,,,415.1,USEPA,Total Organic Carbon by Combustion,https://www.nemi.gov/methods/method_summary/5403/,Aquatic Research INC.,2007-06-29,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES724200745,Sample-Routine,Water,,2007-07-24,,,2007-07-24,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Organic carbon,Total,1.46,mg/l,,Final,,Actual,,,,,,,,,,,,,415.1,USEPA,Total Organic Carbon by Combustion,https://www.nemi.gov/methods/method_summary/5403/,Aquatic Research INC.,2007-07-27,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES82120073,Sample-Routine,Water,,2007-08-21,,,2007-08-21,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Nitrogen,Total,0.327,mg/l,,Final,,Actual,,,,,,,,,,,,,4500-N-C,APHA,4500 N C ~ Persufate Method for Total Nitrogen,,Aquatic Research INC.,2007-08-31,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES821200759,Sample-Routine,Water,,2007-08-21,,,2007-08-21,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Organic carbon,Total,1.83,mg/l,,Final,,Actual,,,,,,,,,,,,,415.1,USEPA,Total Organic Carbon by Combustion,https://www.nemi.gov/methods/method_summary/5403/,Aquatic Research INC.,2007-08-28,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES95200704,Sample-Routine,Water,,2007-09-05,,,2007-09-05,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Nitrogen,Total,0.311,mg/l,,Final,,Actual,,,,,,,,,,,,,4500-N-C,APHA,4500 N C ~ Persufate Method for Total Nitrogen,,Aquatic Research INC.,2007-09-10,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES91820075,Sample-Routine,Water,,2007-09-18,,,2007-09-18,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Nitrogen,Total,0.423,mg/l,,Final,,Actual,,,,,,,,,,,,,4500-N-C,APHA,4500 N C ~ Persufate Method for Total Nitrogen,,Aquatic Research INC.,2007-09-24,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES918200777,Sample-Routine,Water,,2007-09-18,,,2007-09-18,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Organic carbon,Total,2.57,mg/l,,Final,,Actual,,,,,,,,,,,,,415.1,USEPA,Total Organic Carbon by Combustion,https://www.nemi.gov/methods/method_summary/5403/,Aquatic Research INC.,2007-09-26,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES10220076,Sample-Routine,Water,,2007-10-02,,,2007-10-02,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Nitrogen,Total,0.313,mg/l,,Final,,Actual,,,,,,,,,,,,,4500-N-C,APHA,4500 N C ~ Persufate Method for Total Nitrogen,,Aquatic Research INC.,2007-10-11,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES101520077,Sample-Routine,Water,,2007-10-15,,,2007-10-15,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Nitrogen,Total,0.362,mg/l,,Final,,Actual,,,,,,,,,,,,,4500-N-C,APHA,4500 N C ~ Persufate Method for Total Nitrogen,,Aquatic Research INC.,2007-10-22,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES1015200799,Sample-Routine,Water,,2007-10-15,,,2007-10-15,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Organic carbon,Total,2.01,mg/l,,Final,,Actual,,,,,,,,,,,,,415.1,USEPA,Total Organic Carbon by Combustion,https://www.nemi.gov/methods/method_summary/5403/,Aquatic Research INC.,2007-10-16,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES51420081,Sample-Routine,Water,,2008-05-14,,,2008-05-14,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Organic carbon,Total,1.08,mg/l,,Final,,Actual,,,,,,,,,,,,,415.1,USEPA,Total Organic Carbon by Combustion,https://www.nemi.gov/methods/method_summary/5403/,Aquatic Research INC.,2008-05-30,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES51420088,Sample-Routine,Water,,2008-05-14,,,2008-05-14,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Nitrogen,Total,0.141,mg/l,,Final,,Actual,,,,,,,,,,,,,4500-N-C,APHA,4500 N C ~ Persufate Method for Total Nitrogen,,Aquatic Research INC.,2008-05-16,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES528200820,Sample-Routine,Water,,2008-05-28,,,2008-05-28,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Organic carbon,Total,1.73,mg/l,,Final,,Actual,,,,,,,,,,,,,415.1,USEPA,Total Organic Carbon by Combustion,https://www.nemi.gov/methods/method_summary/5403/,Aquatic Research INC.,2008-05-30,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES52820089,Sample-Routine,Water,,2008-05-28,,,2008-05-28,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Nitrogen,Total,0.117,mg/l,,Final,,Actual,,,,,,,,,,,,,4500-N-C,APHA,4500 N C ~ Persufate Method for Total Nitrogen,,Aquatic Research INC.,2008-06-09,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES611200810,Sample-Routine,Water,,2008-06-11,,,2008-06-11,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Nitrogen,Total,0.119,mg/l,,Final,,Actual,,,,,,,,,,,,,4500-N-C,APHA,4500 N C ~ Persufate Method for Total Nitrogen,,Aquatic Research INC.,2008-06-20,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES611200835,Sample-Routine,Water,,2008-06-11,,,2008-06-11,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Organic carbon,Total,1.68,mg/l,,Final,,Actual,,,,,,,,,,,,,415.1,USEPA,Total Organic Carbon by Combustion,https://www.nemi.gov/methods/method_summary/5403/,Aquatic Research INC.,2008-06-20,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES625200811,Sample-Routine,Water,,2008-06-25,,,2008-06-25,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Nitrogen,Total,0.144,mg/l,,Final,,Actual,,,,,,,,,,,,,4500-N-C,APHA,4500 N C ~ Persufate Method for Total Nitrogen,,Aquatic Research INC.,2008-07-09,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES625200843,Sample-Routine,Water,,2008-06-25,,,2008-06-25,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Organic carbon,Total,1.44,mg/l,,Final,,Actual,,,,,,,,,,,,,415.1,USEPA,Total Organic Carbon by Combustion,https://www.nemi.gov/methods/method_summary/5403/,Aquatic Research INC.,2008-06-29,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES792008055,Sample-Routine,Water,,2008-07-09,,,2008-07-09,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Organic carbon,Total,1.28,mg/l,,Final,,Actual,,,,,,,,,,,,,415.1,USEPA,Total Organic Carbon by Combustion,https://www.nemi.gov/methods/method_summary/5403/,Aquatic Research INC.,2008-07-10,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES723200866,Sample-Routine,Water,,2008-07-23,,,2008-07-23,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Organic carbon,Total,1.38,mg/l,,Final,,Actual,,,,,,,,,,,,,415.1,USEPA,Total Organic Carbon by Combustion,https://www.nemi.gov/methods/method_summary/5403/,Aquatic Research INC.,2008-07-24,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES872008074,Sample-Routine,Water,,2008-08-07,,,2008-08-07,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Organic carbon,Total,1.63,mg/l,,Final,,Actual,,,,,,,,,,,,,415.1,USEPA,Total Organic Carbon by Combustion,https://www.nemi.gov/methods/method_summary/5403/,Aquatic Research INC.,2008-08-13,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES820200891,Sample-Routine,Water,,2008-08-20,,,2008-08-20,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Organic carbon,Total,1.74,mg/l,,Final,,Actual,,,,,,,,,,,,,415.1,USEPA,Total Organic Carbon by Combustion,https://www.nemi.gov/methods/method_summary/5403/,Aquatic Research INC.,2008-08-27,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES932008095,Sample-Routine,Water,,2008-09-03,,,2008-09-03,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Organic carbon,Total,1.64,mg/l,,Final,,Actual,,,,,,,,,,,,,415.1,USEPA,Total Organic Carbon by Combustion,https://www.nemi.gov/methods/method_summary/5403/,Aquatic Research INC.,2008-09-11,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES9172008115,Sample-Routine,Water,,2008-09-17,,,2008-09-17,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Organic carbon,Total,1.84,mg/l,,Final,,Actual,,,,,,,,,,,,,415.1,USEPA,Total Organic Carbon by Combustion,https://www.nemi.gov/methods/method_summary/5403/,Aquatic Research INC.,2008-09-18,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES1012008129,Sample-Routine,Water,,2008-10-01,,,2008-10-01,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Organic carbon,Total,1.74,mg/l,,Final,,Actual,,,,,,,,,,,,,415.1,USEPA,Total Organic Carbon by Combustion,https://www.nemi.gov/methods/method_summary/5403/,Aquatic Research INC.,2008-10-03,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES10152008138,Sample-Routine,Water,,2008-10-15,,,2008-10-15,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Organic carbon,Total,1.82,mg/l,,Final,,Actual,,,,,,,,,,,,,415.1,USEPA,Total Organic Carbon by Combustion,https://www.nemi.gov/methods/method_summary/5403/,Aquatic Research INC.,2008-10-22,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES218201012,Sample-Routine,Water,,2010-02-18,,,2010-02-18,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Nitrogen,Total,0.231,mg/l,,Final,,Actual,,,,,,,,,,,,,4500-N-C,APHA,4500 N C ~ Persufate Method for Total Nitrogen,,Aquatic Research INC.,2010-02-22,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES218201014,Sample-Routine,Water,,2010-02-18,,,2010-02-18,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Organic carbon,Dissolved,0.894,mg/l,,Final,,Actual,,,,,,,,,,,,,415.1,USEPA,Total Organic Carbon by Combustion,https://www.nemi.gov/methods/method_summary/5403/,Aquatic Research INC.,2010-02-25,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES218201015,Sample-Routine,Water,,2010-02-18,,,2010-02-18,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Organic carbon,Total,1.24,mg/l,,Final,,Actual,,,,,,,,,,,,,415.1,USEPA,Total Organic Carbon by Combustion,https://www.nemi.gov/methods/method_summary/5403/,Aquatic Research INC.,2010-02-25,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES218201023,Sample-Routine,Water,,2010-02-18,,,2010-02-18,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Phosphorus,Total,0.028,mg/l,,Final,,Actual,,,,,,,,,,,,,365.1,USEPA,Phosphorus by Colorimetry,https://www.nemi.gov/methods/method_summary/4823/,Aquatic Research INC.,2010-02-23,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES415201024,Sample-Routine,Water,,2010-04-15,,,2010-04-15,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Organic carbon,Dissolved,0.844,mg/l,,Final,,Actual,,,,,,,,,,,,,415.1,USEPA,Total Organic Carbon by Combustion,https://www.nemi.gov/methods/method_summary/5403/,Aquatic Research INC.,2010-04-19,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES415201029,Sample-Routine,Water,,2010-04-15,,,2010-04-15,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Nitrogen,Total,0.175,mg/l,,Final,,Actual,,,,,,,,,,,,,4500-N-C,APHA,4500 N C ~ Persufate Method for Total Nitrogen,,Aquatic Research INC.,2010-04-23,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES415201031,Sample-Routine,Water,,2010-04-15,,,2010-04-15,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Organic carbon,Total,1.03,mg/l,,Final,,Actual,,,,,,,,,,,,,415.1,USEPA,Total Organic Carbon by Combustion,https://www.nemi.gov/methods/method_summary/5403/,Aquatic Research INC.,2010-04-19,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES415201035,Sample-Routine,Water,,2010-04-15,,,2010-04-15,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Phosphorus,Total,0.041,mg/l,,Final,,Actual,,,,,,,,,,,,,365.1,USEPA,Phosphorus by Colorimetry,https://www.nemi.gov/methods/method_summary/4823/,Aquatic Research INC.,2010-04-23,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES512201037,Sample-Routine,Water,,2010-05-12,,,2010-05-12,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Organic carbon,Total,1.09,mg/l,,Final,,Actual,,,,,,,,,,,,,415.1,USEPA,Total Organic Carbon by Combustion,https://www.nemi.gov/methods/method_summary/5403/,Aquatic Research INC.,2010-05-19,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES512201038,Sample-Routine,Water,,2010-05-12,,,2010-05-12,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Phosphorus,Total,0.034,mg/l,,Final,,Actual,,,,,,,,,,,,,365.1,USEPA,Phosphorus by Colorimetry,https://www.nemi.gov/methods/method_summary/4823/,Aquatic Research INC.,2010-05-19,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES512201046,Sample-Routine,Water,,2010-05-12,,,2010-05-12,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Organic carbon,Dissolved,1.00,mg/l,,Final,,Actual,,,,,,,,,,,,,415.1,USEPA,Total Organic Carbon by Combustion,https://www.nemi.gov/methods/method_summary/5403/,Aquatic Research INC.,2010-05-19,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES512201047,Sample-Routine,Water,,2010-05-12,,,2010-05-12,,,,,,,,,,YTEPWQM,,YUROKTEP_WQX-LES,,,,,QAPP,QAPP,Nutrient-QAPP,Water Sampler (Other),,Organic carbon,Total,1.19,mg/l,,Final,,Actual,,,,,,,,,,,,,415.1,USEPA,Total Organic Carbon by Combustion,https://www.nemi.gov/methods/method_summary/5403/,Aquatic Research INC.,2010-05-19,,,,,,STORET
